Original_Correlation,Model_Correlation,Correlation_Coefficient
-0.13000000000000003,-0.12784000000000006,0.28816409615969973
-0.15800000000000003,-0.12022000000000005,0.28816409615969973
-0.09800000000000003,-0.13390000000000007,0.28816409615969973
-0.17600000000000007,-0.11242000000000005,0.28816409615969973
-0.15400000000000008,-0.12750000000000006,0.28816409615969973
-0.14800000000000005,-0.12614000000000006,0.28816409615969973
-0.12000000000000004,-0.12512000000000004,0.28816409615969973
-0.11800000000000005,-0.13038000000000008,0.28816409615969973
-0.11600000000000002,-0.11454000000000007,0.28816409615969973
-0.14600000000000005,-0.12470000000000005,0.28816409615969973
-0.13200000000000006,-0.12154000000000006,0.28816409615969973
-0.10800000000000004,-0.11928000000000008,0.28816409615969973
-0.12400000000000003,-0.1211800000000001,0.28816409615969973
-0.13800000000000004,-0.1396200000000001,0.28816409615969973
-0.08800000000000001,-0.12910000000000005,0.28816409615969973
-0.12000000000000002,-0.1425600000000001,0.28816409615969973
-0.11600000000000003,-0.12450000000000007,0.28816409615969973
-0.13000000000000003,-0.12594000000000005,0.28816409615969973
-0.10600000000000004,-0.11912000000000006,0.28816409615969973
-0.15200000000000005,-0.1403800000000001,0.28816409615969973
-0.14800000000000005,-0.1441600000000001,0.28816409615969973
-0.11000000000000001,-0.13628000000000007,0.28816409615969973
-0.15400000000000003,-0.11608000000000009,0.28816409615969973
-0.11600000000000006,-0.11832000000000009,0.28816409615969973
